type,K,T,T_days,expiry,bid,ask,V_market,volume,open_interest,iv
put,440.0,0.36712328767123287,134,2026-12-18,0.88,0.9,0.89,8,744,0.4348201049804688
put,445.0,0.36712328767123287,134,2026-12-18,0.92,0.94,0.9299999999999999,4,1805,0.42969320312500003
put,450.0,0.36712328767123287,134,2026-12-18,0.97,0.99,0.98,4,17380,0.42517664672851563
put,455.0,0.36712328767123287,134,2026-12-18,1.01,1.02,1.0150000000000001,5,903,0.4193173303222656
put,460.0,0.36712328767123287,134,2026-12-18,1.05,1.06,1.0550000000000002,5,2844,0.41394629028320307
put,465.0,0.36712328767123287,134,2026-12-18,1.09,1.11,1.1,2,1194,0.40918559570312496
put,470.0,0.36712328767123287,134,2026-12-18,1.14,1.15,1.145,29,6433,0.40381455566406255
put,475.0,0.36712328767123287,134,2026-12-18,1.18,1.19,1.185,4,4530,0.3983214465332031
put,480.0,0.36712328767123287,134,2026-12-18,1.22,1.25,1.2349999999999999,20,11097,0.39386592468261716
put,485.0,0.36712328767123287,134,2026-12-18,1.28,1.3,1.29,4,3678,0.3888000573730469
put,490.0,0.36712328767123287,134,2026-12-18,1.34,1.35,1.3450000000000002,2,4884,0.3836121209716796
put,495.0,0.36712328767123287,134,2026-12-18,1.38,1.41,1.395,2,1803,0.3788514263916015
put,500.0,0.36712328767123287,134,2026-12-18,1.45,1.47,1.46,109,17381,0.37402969726562496
put,505.0,0.36712328767123287,134,2026-12-18,1.51,1.54,1.525,6,1501,0.3695131408691406
put,510.0,0.36712328767123287,134,2026-12-18,1.57,1.6,1.585,36,3794,0.3644472735595704
put,515.0,0.36712328767123287,134,2026-12-18,1.64,1.67,1.6549999999999998,11,3587,0.3597476135253906
put,520.0,0.36712328767123287,134,2026-12-18,1.7,1.73,1.7149999999999999,56,11690,0.35455967712402336
put,525.0,0.36712328767123287,134,2026-12-18,1.78,1.8,1.79,61,4632,0.3497379479980468
put,530.0,0.36712328767123287,134,2026-12-18,1.86,1.88,1.87,26,5822,0.3450993225097656
put,535.0,0.36712328767123287,134,2026-12-18,1.94,1.97,1.955,5,3184,0.3407048352050781
put,540.0,0.36712328767123287,134,2026-12-18,2.03,2.06,2.045,178,4692,0.33618827880859375
put,545.0,0.36712328767123287,134,2026-12-18,2.11,2.14,2.125,1,5167,0.33124448059082034
put,550.0,0.36712328767123287,134,2026-12-18,2.21,2.23,2.2199999999999998,2,14593,0.3265448205566406
put,555.0,0.36712328767123287,134,2026-12-18,2.3,2.34,2.32,3,6056,0.32227240234374993
put,560.0,0.36712328767123287,134,2026-12-18,2.42,2.45,2.435,2,7452,0.3178779150390625
put,565.0,0.36712328767123287,134,2026-12-18,2.51,2.54,2.525,1,2489,0.31287308227539057
put,570.0,0.36712328767123287,134,2026-12-18,2.63,2.67,2.65,3,4713,0.3087227331542969
put,575.0,0.36712328767123287,134,2026-12-18,2.75,2.79,2.77,38,6152,0.3042061767578125
put,580.0,0.36712328767123287,134,2026-12-18,2.88,2.91,2.895,12,6429,0.2995675512695312
put,585.0,0.36712328767123287,134,2026-12-18,3.02,3.05,3.035,3,5596,0.29529513305664057
put,590.0,0.36712328767123287,134,2026-12-18,3.15,3.19,3.17,179,10585,0.2908396112060546
put,595.0,0.36712328767123287,134,2026-12-18,3.31,3.35,3.33,18,3472,0.2866282275390625
put,600.0,0.36712328767123287,134,2026-12-18,3.46,3.51,3.485,178,23759,0.2822947747802734
put,605.0,0.36712328767123287,134,2026-12-18,3.65,3.69,3.67,17,9027,0.27817494293212885
put,610.0,0.36712328767123287,134,2026-12-18,3.81,3.85,3.83,94,8105,0.27353631744384765
put,615.0,0.36712328767123287,134,2026-12-18,4.02,4.06,4.039999999999999,29,6285,0.26959958923339844
put,620.0,0.36712328767123287,134,2026-12-18,4.2,4.25,4.225,1036,16482,0.2651745846557617
put,625.0,0.36712328767123287,134,2026-12-18,4.42,4.47,4.445,800,24104,0.2610242355346679
put,630.0,0.36712328767123287,134,2026-12-18,4.66,4.71,4.6850000000000005,56,12899,0.25699595550537113
put,635.0,0.36712328767123287,134,2026-12-18,4.89,4.94,4.915,26,5468,0.2526625027465821
put,640.0,0.36712328767123287,134,2026-12-18,5.17,5.22,5.195,56,11071,0.24878680908203127
put,645.0,0.36712328767123287,134,2026-12-18,5.42,5.47,5.445,112,8271,0.24434654586791993
put,650.0,0.36712328767123287,134,2026-12-18,5.73,5.78,5.755000000000001,1,11622,0.2404555935668945
put,655.0,0.36712328767123287,134,2026-12-18,6.01,6.07,6.04,36,5053,0.23609162353515623
put,660.0,0.36712328767123287,134,2026-12-18,6.34,6.4,6.37,12,131102,0.23200230895996093
put,665.0,0.36712328767123287,134,2026-12-18,6.69,6.75,6.720000000000001,3,8247,0.22789773574829103
put,670.0,0.36712328767123287,134,2026-12-18,7.07,7.13,7.1,6,13876,0.22386945571899408
put,675.0,0.36712328767123287,134,2026-12-18,7.44,7.5,7.470000000000001,104,8106,0.21952074432373048
put,680.0,0.36712328767123287,134,2026-12-18,7.85,7.92,7.885,4,11295,0.21540091247558596
put,685.0,0.36712328767123287,134,2026-12-18,8.33,8.39,8.36,1,5946,0.2114794429016113
put,690.0,0.36712328767123287,134,2026-12-18,8.82,8.88,8.850000000000001,3,9642,0.20746642150878902
put,695.0,0.36712328767123287,134,2026-12-18,9.26,9.32,9.29,208,10761,0.20275150283813476
put,700.0,0.36712328767123287,134,2026-12-18,9.8,9.86,9.83,905,22279,0.1985858950805664
put,705.0,0.36712328767123287,134,2026-12-18,10.39,10.46,10.425,21,2760,0.19460339096069335
put,710.0,0.36712328767123287,134,2026-12-18,10.98,11.05,11.015,390,16291,0.1902089036560059
put,715.0,0.36712328767123287,134,2026-12-18,11.64,11.71,11.675,1,5144,0.18601277862548826
put,720.0,0.36712328767123287,134,2026-12-18,12.39,12.46,12.425,3,5245,0.18209130905151366
put,725.0,0.36712328767123287,134,2026-12-18,13.14,13.22,13.18,265,2741,0.17786466674804688
put,730.0,0.36712328767123287,134,2026-12-18,13.99,14.07,14.030000000000001,4,11222,0.17383638671875
put,735.0,0.36712328767123287,134,2026-12-18,14.91,14.99,14.95,35,9419,0.16982336532592773
put,740.0,0.36712328767123287,134,2026-12-18,15.9,15.98,15.940000000000001,86,14050,0.1657950852966309
put,745.0,0.36712328767123287,134,2026-12-18,16.98,17.06,17.02,156,5378,0.1618202104949951
put,750.0,0.36712328767123287,134,2026-12-18,18.16,18.24,18.2,3,5965,0.1579216288757324
put,755.0,0.36712328767123287,134,2026-12-18,19.66,19.76,19.71,62,4252,0.15538869522094728
put,760.0,0.36712328767123287,134,2026-12-18,20.83,20.94,20.884999999999998,119,12844,0.1503533451843262
put,765.0,0.36712328767123287,134,2026-12-18,22.29,22.38,22.335,6,5003,0.14614959083557125
put,770.0,0.36712328767123287,134,2026-12-18,24.13,24.21,24.17,93,4544,0.1433648896789551
put,775.0,0.36712328767123287,134,2026-12-18,25.85,25.97,25.91,5,1675,0.1394891960144043
put,780.0,0.36712328767123287,134,2026-12-18,27.71,27.81,27.759999999999998,23,10323,0.13525492439270023
put,785.0,0.36712328767123287,134,2026-12-18,29.96,30.09,30.025,6,722,0.13253125778198244
put,790.0,0.36712328767123287,134,2026-12-18,32.18,32.29,32.235,4,1131,0.12850297775268554
put,795.0,0.36712328767123287,134,2026-12-18,34.66,34.79,34.724999999999994,5,335,0.12513081909179688
put,800.0,0.36712328767123287,134,2026-12-18,37.17,37.5,37.335,28,347,0.1219112467956543
put,805.0,0.36712328767123287,134,2026-12-18,40.54,41.0,40.769999999999996,6,19,0.12223167816162112
put,810.0,0.36712328767123287,134,2026-12-18,43.25,43.58,43.415,1,6,0.11600615447998047
put,815.0,0.36712328767123287,134,2026-12-18,45.77,47.34,46.55500000000001,10,5,0.1159146026611328
put,820.0,0.36712328767123287,134,2026-12-18,49.78,51.79,50.785,1,2,0.11968348587036132
put,825.0,0.36712328767123287,134,2026-12-18,81.68,81.68,81.68,2,0,1.0000000000000003e-05
put,830.0,0.36712328767123287,134,2026-12-18,55.79,59.21,57.5,1,0,0.11422089401245117
put,835.0,0.36712328767123287,134,2026-12-18,60.41,63.85,62.129999999999995,1,0,0.1175320181274414
put,840.0,0.36712328767123287,134,2026-12-18,88.26,91.55,89.905,4,0,0.27172816902160646
put,850.0,0.36712328767123287,134,2026-12-18,73.46,76.78,75.12,3,4,0.11408356628417969
put,855.0,0.36712328767123287,134,2026-12-18,79.0,81.49,80.245,1,0,0.11568572311401368
put,860.0,0.36712328767123287,134,2026-12-18,106.48,109.73,108.105,1,0,0.2925256905364989
put,865.0,0.36712328767123287,134,2026-12-18,113.4,113.4,113.4,0,0,1.0000000000000003e-05
put,870.0,0.36712328767123287,134,2026-12-18,186.55,190.43,188.49,0,0,0.6853898038482666
put,875.0,0.36712328767123287,134,2026-12-18,277.0,281.86,279.43,0,0,1.1507153060150144
put,880.0,0.36712328767123287,134,2026-12-18,102.34,105.72,104.03,0,0,0.12787737365722657
put,900.0,0.36712328767123287,134,2026-12-18,121.93,125.04,123.48500000000001,2,0,0.12934220275878905
put,910.0,0.36712328767123287,134,2026-12-18,242.52,247.5,245.01,1,0,0.8364731929016112
put,925.0,0.36712328767123287,134,2026-12-18,230.21,235.46,232.835,0,0,0.7136335399627686
put,930.0,0.36712328767123287,134,2026-12-18,176.39,179.69,178.04,1,0,0.3870300555419921
put,935.0,0.36712328767123287,134,2026-12-18,241.25,245.25,243.25,1,0,0.7300899794006348
put,1000.0,0.36712328767123287,134,2026-12-18,253.56,256.97,255.26500000000001,5,0,0.5045215563964844
